"","st_cd_fips","year","...1.x","pollster","sponsors","display_name","fte_grade","start_date","end_date","sample_size","population","election_date","candidate_name","state.x","st_fips.x","cd_fips","dem_cand","rep_cand","DEM","REP","...1.y","...2.x","cd","state.y","cvap","moe","...1","...2.y","office","state","st_fips.y","district_num","district_id","winner_party","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","RepVotesMajorPercent","DemVotesMajorPercent","winner_candidate","winner_candidate_inc","president_party"
"566","3302",2018,736,"U. New Hampshire",NA,"University of New Hampshire","B-","10/10/18","10/18/18",234,"lv","11/6/18","Ann McLane Kuster","New Hampshire","33","02","Ann McLane Kuster","Steven Negron","53","38",1551,1551,"2","NewHampshire",520197,1358,679,679,"House","New Hampshire","33","02","NH02","D",117990,"Negron, Steven","Challenger",155358,"Kuster, Ann McLane","Incumbent",43.16,56.84,"DemCandidate","Incumbent","R"
"567","3302",2018,914,"American Research Group",NA,"American Research Group","C+","9/21/18","9/26/18",400,"rv","11/6/18","Ann McLane Kuster","New Hampshire","33","02","Ann McLane Kuster","Steven Negron","54","27",1551,1551,"2","NewHampshire",520197,1358,679,679,"House","New Hampshire","33","02","NH02","D",117990,"Negron, Steven","Challenger",155358,"Kuster, Ann McLane","Incumbent",43.16,56.84,"DemCandidate","Incumbent","R"
"568","3302",2018,794,"Emerson College Polling Society",NA,"Emerson College","A-","10/10/18","10/12/18",401,"lv","11/6/18","Ann McLane Kuster","New Hampshire","33","02","Ann McLane Kuster","Steven Negron","44.3","25.4",1551,1551,"2","NewHampshire",520197,1358,679,679,"House","New Hampshire","33","02","NH02","D",117990,"Negron, Steven","Challenger",155358,"Kuster, Ann McLane","Incumbent",43.16,56.84,"DemCandidate","Incumbent","R"
"569","3302",2018,552,"U. New Hampshire",NA,"University of New Hampshire","B-","11/1/18","11/4/18",321,"lv","11/6/18","Ann McLane Kuster","New Hampshire","33","02","Ann McLane Kuster","Steven Negron","56","35",1551,1551,"2","NewHampshire",520197,1358,679,679,"House","New Hampshire","33","02","NH02","D",117990,"Negron, Steven","Challenger",155358,"Kuster, Ann McLane","Incumbent",43.16,56.84,"DemCandidate","Incumbent","R"
"570","3302",2018,625,"Emerson College Polling Society",NA,"Emerson College","A-","10/27/18","10/29/18",569,"lv","11/6/18","Ann McLane Kuster","New Hampshire","33","02","Ann McLane Kuster","Steven Negron","52.4","39.7",1551,1551,"2","NewHampshire",520197,1358,679,679,"House","New Hampshire","33","02","NH02","D",117990,"Negron, Steven","Challenger",155358,"Kuster, Ann McLane","Incumbent",43.16,56.84,"DemCandidate","Incumbent","R"
"571","3302",2020,177,"U. New Hampshire",NA,"University of New Hampshire","B-","10/24/20","10/28/20",412,"lv","11/3/20","Steven Negron","New Hampshire","33","02","Lynnette GreyBull","Steven Negron","28","41",2423,2423,"2","NewHampshire",526428,1736,243,243,"House","New Hampshire","33","02","NH02","D",168886,"Negron, Steven","Challenger",208289,"Kuster, Ann McLane","Incumbent",44.78,55.22,"DemCandidate","Incumbent","D"
"572","3302",2020,267,"St. Anselm",NA,"Saint Anselm College","A/B","10/1/20","10/4/20",552,"lv","11/3/20","Steven Negron","New Hampshire","33","02","Kara Eastman","Steven Negron","47","38",2423,2423,"2","NewHampshire",526428,1736,243,243,"House","New Hampshire","33","02","NH02","D",168886,"Negron, Steven","Challenger",208289,"Kuster, Ann McLane","Incumbent",44.78,55.22,"DemCandidate","Incumbent","D"
"573","3302",2020,362,"U. New Hampshire",NA,"University of New Hampshire","B-","8/28/20","9/1/20",917,"lv","11/3/20","Steven Negron","New Hampshire","33","02","Ann McLane Kuster","Steven Negron","52","40",2423,2423,"2","NewHampshire",526428,1736,243,243,"House","New Hampshire","33","02","NH02","D",168886,"Negron, Steven","Challenger",208289,"Kuster, Ann McLane","Incumbent",44.78,55.22,"DemCandidate","Incumbent","D"
"574","3302",2020,299,"U. New Hampshire",NA,"University of New Hampshire","B-","9/24/20","9/28/20",463,"lv","11/3/20","Steven Negron","New Hampshire","33","02","Kara Eastman","Steven Negron","43","42",2423,2423,"2","NewHampshire",526428,1736,243,243,"House","New Hampshire","33","02","NH02","D",168886,"Negron, Steven","Challenger",208289,"Kuster, Ann McLane","Incumbent",44.78,55.22,"DemCandidate","Incumbent","D"
"575","3302",2020,241,"U. New Hampshire",NA,"University of New Hampshire","B-","10/9/20","10/12/20",410,"lv","11/3/20","Steven Negron","New Hampshire","33","02","Mike Levin","Steven Negron","56","45",2423,2423,"2","NewHampshire",526428,1736,243,243,"House","New Hampshire","33","02","NH02","D",168886,"Negron, Steven","Challenger",208289,"Kuster, Ann McLane","Incumbent",44.78,55.22,"DemCandidate","Incumbent","D"
"576","3302",2020,182,"St. Anselm",NA,"Saint Anselm College","A/B","10/23/20","10/26/20",458,"lv","11/3/20","Steven Negron","New Hampshire","33","02","Ammar Campa-Najjar","Steven Negron","40","39",2423,2423,"2","NewHampshire",526428,1736,243,243,"House","New Hampshire","33","02","NH02","D",168886,"Negron, Steven","Challenger",208289,"Kuster, Ann McLane","Incumbent",44.78,55.22,"DemCandidate","Incumbent","D"
"577","3302",2020,363,"U. New Hampshire",NA,"University of New Hampshire","B-","8/28/20","9/1/20",920,"lv","11/3/20","Lynne Blankenbeker","New Hampshire","33","02","Charlie Crist","Lynne Blankenbeker","54.8","39",2423,2423,"2","NewHampshire",526428,1736,243,243,"House","New Hampshire","33","02","NH02","D",168886,"Negron, Steven","Challenger",208289,"Kuster, Ann McLane","Incumbent",44.78,55.22,"DemCandidate","Incumbent","D"
"578","3402",2018,690,"Stockton University",NA,"Stockton University","A/B","10/17/18","10/23/18",597,"lv","11/6/18","Jeff Van Drew","New Jersey","34","02","Jeff Van Drew","Seth Grossman","55.1","38.1",1553,1553,"2","NewJersey",532199,1820,681,681,"House","New Jersey","34","02","NJ02","D",116866,"Grossman, Seth","Challenger",136685,"Van Drew, Jeff","Challenger",46.09,53.91,"DemCandidate","Challenger","R"
"579","3402",2018,981,"Stockton University",NA,"Stockton University","A/B","9/12/18","9/18/18",535,"lv","11/6/18","Jeff Van Drew","New Jersey","34","02","Jeff Van Drew","Seth Grossman","55","32",1553,1553,"2","NewJersey",532199,1820,681,681,"House","New Jersey","34","02","NJ02","D",116866,"Grossman, Seth","Challenger",136685,"Van Drew, Jeff","Challenger",46.09,53.91,"DemCandidate","Challenger","R"
"580","3402",2020,400,"Global Strategy Group","House Majority PAC","Global Strategy Group","B/C","8/1/20","8/5/20",400,"lv","11/3/20","Jeff Van Drew","New Jersey","34","02","Christine Bubser","Jeff Van Drew","38","45",2425,2425,"2","NewJersey",529441,2421,245,245,"House","New Jersey","34","02","NJ02","R",195526,"Van Drew, Jeff","Incumbent",173849,"Kennedy, Amy","Challenger",52.93,47.07,"RepCandidate","Incumbent","D"
"581","3402",2020,465,"DCCC Targeting Team","DCCC","DCCC Targeting and Analytics Department","B/C","6/30/20","7/3/20",404,"lv","11/3/20","Jeff Van Drew","New Jersey","34","02","Kate Schroder","Jeff Van Drew","46","47",2425,2425,"2","NewJersey",529441,2421,245,245,"House","New Jersey","34","02","NJ02","R",195526,"Van Drew, Jeff","Incumbent",173849,"Kennedy, Amy","Challenger",52.93,47.07,"RepCandidate","Incumbent","D"
"582","3402",2020,319,"Anzalone Liszt Grove",NA,"ALG Research","B/C","9/14/20","9/17/20",505,"lv","11/3/20","Jeff Van Drew","New Jersey","34","02","Kara Eastman","Jeff Van Drew","45","c(44, 42)",2425,2425,"2","NewJersey",529441,2421,245,245,"House","New Jersey","34","02","NJ02","R",195526,"Van Drew, Jeff","Incumbent",173849,"Kennedy, Amy","Challenger",52.93,47.07,"RepCandidate","Incumbent","D"
"583","3402",2020,180,"Stockton University",NA,"Stockton University","A/B","10/22/20","10/27/20",676,"lv","11/3/20","Jeff Van Drew","New Jersey","34","02","Chris Pappas","Jeff Van Drew","49","45",2425,2425,"2","NewJersey",529441,2421,245,245,"House","New Jersey","34","02","NJ02","R",195526,"Van Drew, Jeff","Incumbent",173849,"Kennedy, Amy","Challenger",52.93,47.07,"RepCandidate","Incumbent","D"
"584","3402",2020,284,"Monmouth U.",NA,"Monmouth University","A","9/26/20","10/1/20",588,"rv","11/3/20","Jeff Van Drew","New Jersey","34","02","Amy Kennedy","Jeff Van Drew","c(50, 51)","44",2425,2425,"2","NewJersey",529441,2421,245,245,"House","New Jersey","34","02","NJ02","R",195526,"Van Drew, Jeff","Incumbent",173849,"Kennedy, Amy","Challenger",52.93,47.07,"RepCandidate","Incumbent","D"
"585","3402",2020,325,"PPP","House Majority PAC","Public Policy Polling","A-","9/14/20","9/15/20",550,"v","11/3/20","Jeff Van Drew","New Jersey","34","02","Helane Seikaly","Jeff Van Drew","43","43",2425,2425,"2","NewJersey",529441,2421,245,245,"House","New Jersey","34","02","NJ02","R",195526,"Van Drew, Jeff","Incumbent",173849,"Kennedy, Amy","Challenger",52.93,47.07,"RepCandidate","Incumbent","D"
"586","3402",2020,394,"Greenberg Quinlan Rosner","DCCC","GQR","B","8/4/20","8/6/20",400,"lv","11/3/20","Jeff Van Drew","New Jersey","34","02","Christina Hale","Jeff Van Drew","40","46",2425,2425,"2","NewJersey",529441,2421,245,245,"House","New Jersey","34","02","NJ02","R",195526,"Van Drew, Jeff","Incumbent",173849,"Kennedy, Amy","Challenger",52.93,47.07,"RepCandidate","Incumbent","D"
"587","3402",2020,285,"Monmouth U.",NA,"Monmouth University","A","9/26/20","10/1/20",588,"lv","11/3/20","Jeff Van Drew","New Jersey","34","02","Kali Barnett","Jeff Van Drew","25","c(44, 44)",2425,2425,"2","NewJersey",529441,2421,245,245,"House","New Jersey","34","02","NJ02","R",195526,"Van Drew, Jeff","Incumbent",173849,"Kennedy, Amy","Challenger",52.93,47.07,"RepCandidate","Incumbent","D"
"588","3402",2020,402,"RMG Research","United States Term Limits","RMG Research","B-","7/30/20","8/5/20",500,"rv","11/3/20","Jeff Van Drew","New Jersey","34","02","Helane Seikaly","Jeff Van Drew","35","42",2425,2425,"2","NewJersey",529441,2421,245,245,"House","New Jersey","34","02","NJ02","R",195526,"Van Drew, Jeff","Incumbent",173849,"Kennedy, Amy","Challenger",52.93,47.07,"RepCandidate","Incumbent","D"
"589","3403",2018,699,"Monmouth U.",NA,"Monmouth University","A","10/18/18","10/22/18",363,"lv","11/6/18","Andy Kim","New Jersey","34","03","Andy Kim","Tom MacArthur","c(48, 50, 49)","c(46, 44, 46)",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"590","3403",2018,1235,"PPP","Patriot Majority USA","Public Policy Polling","A-","4/16/18","4/17/18",669,"v","11/6/18","Tom MacArthur","New Jersey","34","03","Kathy Manning","Tom MacArthur","40","42",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"591","3403",2018,1268,"PPP","Progressive Change Campaign Committee","Public Policy Polling","A-","2/14/18","2/15/18",336,"v","11/6/18","Tom MacArthur","New Jersey","34","03","Conor Lamb","Tom MacArthur","40","47",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"592","3403",2018,910,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/22/18","9/26/18",499,"rv","11/6/18","Andy Kim","New Jersey","34","03","Andy Kim","Tom MacArthur","52.01","32.9",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"593","3403",2018,1214,"Greenberg Quinlan Rosner",NA,"GQR","B","5/29/18","6/3/18",550,"lv","11/6/18","Tom MacArthur","New Jersey","34","03","Courtney Tritch","Tom MacArthur","34","48",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"594","3403",2018,909,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/22/18","9/26/18",499,"lv","11/6/18","Andy Kim","New Jersey","34","03","Andy Kim","Tom MacArthur","49.13","38.68",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"595","3403",2018,1066,"DCCC Targeting Team","DCCC","DCCC Targeting and Analytics Department","B/C","9/4/18","9/5/18",523,"lv","11/6/18","Andy Kim","New Jersey","34","03","Andy Kim","Tom MacArthur","47","45",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"596","3403",2018,670,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/21/18","10/25/18",508,"rv","11/6/18","Andy Kim","New Jersey","34","03","Andy Kim","Tom MacArthur","39.39","40.85",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"597","3403",2018,852,"National Research",NA,"National Research","A/B","10/2/18","10/4/18",400,"lv","11/6/18","Andy Kim","New Jersey","34","03","Andy Kim","Tom MacArthur","40","44",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"598","3403",2018,669,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/21/18","10/25/18",508,"lv","11/6/18","Andy Kim","New Jersey","34","03","Andy Kim","Tom MacArthur","43.99","44.6",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"599","3403",2018,1119,"Monmouth U.",NA,"Monmouth University","A","8/7/18","8/9/18",401,"v","11/6/18","Tom MacArthur","New Jersey","34","03","Andy Kim","Tom MacArthur","c(45, 46)","41",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"600","3403",2018,807,"Stockton University",NA,"Stockton University","A/B","10/3/18","10/10/18",546,"lv","11/6/18","Andy Kim","New Jersey","34","03","Andy Kim","Tom MacArthur","45.4","46.8",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"601","3403",2018,1185,"Global Strategy Group","League of Conservation Voters | EDF Action","Global Strategy Group","B/C","6/11/18","6/21/18",400,"lv","11/6/18","Tom MacArthur","New Jersey","34","03","Kendra Fershee","Tom MacArthur","22","42",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"602","3403",2018,1120,"Monmouth U.",NA,"Monmouth University","A","8/7/18","8/9/18",300,"lv","11/6/18","Tom MacArthur","New Jersey","34","03","Steven A. Horsford","Tom MacArthur","41","c(44, 43)",1554,1554,"3","NewJersey",563944,1785,682,682,"House","New Jersey","34","03","NJ03","D",149500,"MacArthur, Tom","Incumbent",153473,"Kim, Andy","Challenger",49.34,50.66,"DemCandidate","Challenger","R"
"603","3403",2020,449,"Basswood Research","Congressional Leadership Fund","Basswood Research","B/C","7/13/20","7/15/20",400,"lv","11/3/20","David Richter","New Jersey","34","03","Kate Schroder","David Richter","47","42",2426,2426,"3","NewJersey",570795,2236,246,246,"House","New Jersey","34","03","NJ03","D",196327,"Richter, David","Challenger",229840,"Kim, Andy","Incumbent",46.07,53.93,"DemCandidate","Incumbent","D"
"604","3405",2018,761,"McLaughlin",NA,"McLaughlin & Associates","C/D","10/13/18","10/15/18",400,"lv","11/6/18","Josh Gottheimer","New Jersey","34","05","Josh Gottheimer","John McCann","47","38",1556,1556,"5","NewJersey",530543,2592,684,684,"House","New Jersey","34","05","NJ05","D",128255,"McCann, John J. Jr.","Challenger",169546,"Gottheimer, Joshua S.","Incumbent",43.07,56.93,"DemCandidate","Incumbent","R"
"605","3405",2018,1118,"Tel Opinion Research",NA,"Tel Opinion Research","B/C","8/9/18","8/12/18",400,"rv","11/6/18","John McCann","New Jersey","34","05","Andy Kim","John McCann","40","39",1556,1556,"5","NewJersey",530543,2592,684,684,"House","New Jersey","34","05","NJ05","D",128255,"McCann, John J. Jr.","Challenger",169546,"Gottheimer, Joshua S.","Incumbent",43.07,56.93,"DemCandidate","Incumbent","R"
"606","3407",2018,984,"Monmouth U.",NA,"Monmouth University","A","9/13/18","9/17/18",414,"v","11/6/18","Tom Malinowski","New Jersey","34","07","Tom Malinowski","Leonard Lance","47","39",1558,1558,"7","NewJersey",522279,2437,686,686,"House","New Jersey","34","07","NJ07","D",150785,"Lance, Leonard","Incumbent",166985,"Malinowski, Tom","Challenger",47.45,52.55,"DemCandidate","Challenger","R"
"607","3407",2018,631,"Monmouth U.",NA,"Monmouth University","A","10/25/18","10/29/18",356,"lv","11/6/18","Tom Malinowski","New Jersey","34","07","Tom Malinowski","Leonard Lance","c(47, 48, 46)","c(44, 43, 46)",1558,1558,"7","NewJersey",522279,2437,686,686,"House","New Jersey","34","07","NJ07","D",150785,"Lance, Leonard","Incumbent",166985,"Malinowski, Tom","Challenger",47.45,52.55,"DemCandidate","Challenger","R"
"608","3407",2018,590,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/28/18","10/31/18",503,"rv","11/6/18","Tom Malinowski","New Jersey","34","07","Tom Malinowski","Leonard Lance","41.77","38.84",1558,1558,"7","NewJersey",522279,2437,686,686,"House","New Jersey","34","07","NJ07","D",150785,"Lance, Leonard","Incumbent",166985,"Malinowski, Tom","Challenger",47.45,52.55,"DemCandidate","Challenger","R"
"609","3407",2018,589,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/28/18","10/31/18",503,"lv","11/6/18","Tom Malinowski","New Jersey","34","07","Tom Malinowski","Leonard Lance","47.39","39.49",1558,1558,"7","NewJersey",522279,2437,686,686,"House","New Jersey","34","07","NJ07","D",150785,"Lance, Leonard","Incumbent",166985,"Malinowski, Tom","Challenger",47.45,52.55,"DemCandidate","Challenger","R"
"610","3407",2018,985,"Monmouth U.",NA,"Monmouth University","A","9/13/18","9/17/18",365,"lv","11/6/18","Tom Malinowski","New Jersey","34","07","Tom Malinowski","Leonard Lance","c(46, 47)","c(43, 41)",1558,1558,"7","NewJersey",522279,2437,686,686,"House","New Jersey","34","07","NJ07","D",150785,"Lance, Leonard","Incumbent",166985,"Malinowski, Tom","Challenger",47.45,52.55,"DemCandidate","Challenger","R"
"611","3407",2018,953,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/17/18","9/21/18",504,"lv","11/6/18","Tom Malinowski","New Jersey","34","07","Tom Malinowski","Leonard Lance","44.43","45.45",1558,1558,"7","NewJersey",522279,2437,686,686,"House","New Jersey","34","07","NJ07","D",150785,"Lance, Leonard","Incumbent",166985,"Malinowski, Tom","Challenger",47.45,52.55,"DemCandidate","Challenger","R"
