year,state,state,district,inc_party.x,Cook,Cook_num,description,ie_num,avg_rating
2020,,TX,31,rep,Lean R,5,Currently Safe Republican,7,6
2008,,TX,23,dem,Likely D,2,NA,NA,2
2020,,TX,7,dem,Likely D,2,Democrat Favored,2,2
2020,,TX,32,dem,Likely D,2,Currently Safe Democrat,1,1.5
2018,,TX,2,rep,Likely R,5,Currently Safe Republican,7,6
2018,,TX,6,rep,Likely R,5,Currently Safe Republican,7,6
2018,,TX,10,rep,Likely R,5,Currently Safe Republican,7,6
2018,,TX,21,rep,Likely R,5,Republican Favored,6,5.5
2018,,TX,24,rep,Likely R,5,Currently Safe Republican,7,6
2018,,TX,31,rep,Likely R,5,Republican Favored,6,5.5
2020,,TX,2,rep,Likely R,5,Currently Safe Republican,7,6
2020,,TX,6,rep,Likely R,5,Republican Favored,6,5.5
2020,,TX,25,rep,Likely R,5,Republican Favored,6,5.5
2022,,TX,15,dem,Likely R,5,Lean Republican,5,5
2008,,TX,9,dem,Solid D,1,NA,NA,1
2008,,TX,15,dem,Solid D,1,NA,NA,1
2008,,TX,16,dem,Solid D,1,NA,NA,1
2008,,TX,17,dem,Solid D,1,NA,NA,1
2008,,TX,18,dem,Solid D,1,NA,NA,1
2008,,TX,20,dem,Solid D,1,NA,NA,1
2008,,TX,25,dem,Solid D,1,NA,NA,1
2008,,TX,27,dem,Solid D,1,NA,NA,1
2008,,TX,28,dem,Solid D,1,NA,NA,1
2008,,TX,29,dem,Solid D,1,NA,NA,1
2008,,TX,30,dem,Solid D,1,NA,NA,1
2012,,TX,9,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,TX,15,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,TX,16,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,TX,18,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,TX,20,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,TX,28,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,TX,29,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,TX,30,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,TX,33,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,TX,34,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,TX,35,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TX,9,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TX,15,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TX,16,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TX,18,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TX,20,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TX,28,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TX,29,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TX,30,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TX,33,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TX,34,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,TX,35,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TX,9,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TX,15,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TX,16,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TX,18,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TX,20,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TX,28,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TX,29,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TX,30,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TX,33,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TX,34,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,TX,35,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TX,9,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TX,15,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TX,16,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TX,18,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TX,20,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TX,28,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TX,29,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TX,30,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TX,33,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TX,34,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,TX,35,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TX,9,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TX,15,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TX,16,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TX,18,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TX,20,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TX,28,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TX,29,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TX,30,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TX,33,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TX,34,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,TX,35,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TX,7,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TX,9,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TX,16,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TX,18,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TX,20,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TX,29,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TX,30,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TX,32,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TX,33,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TX,35,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,TX,37,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,TX,1,rep,Solid R,7,NA,NA,7
2008,,TX,2,rep,Solid R,7,NA,NA,7
2008,,TX,3,rep,Solid R,7,NA,NA,7
2008,,TX,4,rep,Solid R,7,NA,NA,7
2008,,TX,5,rep,Solid R,7,NA,NA,7
2008,,TX,6,rep,Solid R,7,NA,NA,7
2008,,TX,8,rep,Solid R,7,NA,NA,7
2008,,TX,11,rep,Solid R,7,NA,NA,7
2008,,TX,12,rep,Solid R,7,NA,NA,7
2008,,TX,13,rep,Solid R,7,NA,NA,7
2008,,TX,14,rep,Solid R,7,NA,NA,7
2008,,TX,19,rep,Solid R,7,NA,NA,7
2008,,TX,21,rep,Solid R,7,NA,NA,7
2008,,TX,24,rep,Solid R,7,NA,NA,7
2008,,TX,26,rep,Solid R,7,NA,NA,7
2008,,TX,31,rep,Solid R,7,NA,NA,7
2008,,TX,32,rep,Solid R,7,NA,NA,7
2012,,TX,1,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,2,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,3,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,4,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,5,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,6,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,7,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,8,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,10,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,11,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,12,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,13,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,17,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,19,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,21,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,22,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,24,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,25,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,26,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,27,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,31,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,32,rep,Solid R,7,Currently Safe Republican,7,7
2012,,TX,36,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,1,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,3,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,4,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,5,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,6,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,7,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,8,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,10,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,11,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,12,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,13,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,14,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,17,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,19,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,21,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,22,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,24,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,25,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,26,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,27,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,31,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,32,rep,Solid R,7,Currently Safe Republican,7,7
2014,,TX,36,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,1,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,3,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,4,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,5,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,6,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,7,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,8,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,10,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,11,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,12,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,13,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,14,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,17,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,19,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,21,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,22,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,24,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,25,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,26,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,27,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,31,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,32,rep,Solid R,7,Currently Safe Republican,7,7
2016,,TX,36,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,1,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,3,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,4,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,5,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,8,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,11,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,12,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,13,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,14,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,17,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,19,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,25,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,26,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,27,rep,Solid R,7,Currently Safe Republican,7,7
2018,,TX,36,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,1,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,4,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,5,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,8,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,11,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,12,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,13,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,14,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,17,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,19,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,26,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,27,rep,Solid R,7,Currently Safe Republican,7,7
2020,,TX,36,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,1,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,2,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,3,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,4,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,5,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,6,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,8,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,10,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,11,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,12,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,13,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,14,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,17,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,19,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,21,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,22,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,23,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,24,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,25,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,26,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,27,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,31,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,36,rep,Solid R,7,Currently Safe Republican,7,7
2022,,TX,38,rep,Solid R,7,Currently Safe Republican,7,7
2008,,TX,22,dem,Tossup D,3.5,NA,NA,3.5
2012,,TX,23,rep,Tossup R,4.5,Toss-up/Tilt Republican,4.5,4.5
2016,,TX,23,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2018,,TX,7,rep,Tossup R,4.5,Toss-up/Tilt Republican,4.5,4.5
2018,,TX,32,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2020,,TX,10,rep,Tossup R,4.5,Lean Republican,5,4.75
2020,,TX,21,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2020,,TX,22,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2022,,TX,34,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2012,,UT,4,dem,Lean R,5,Toss-up/Tilt Republican,4.5,4.75
2016,,UT,4,rep,Lean R,5,Republican Favored,6,5.5
2014,,UT,4,dem,Likely R,5,Currently Safe Republican,7,6
2008,,UT,2,dem,Solid D,1,NA,NA,1
2008,,UT,1,rep,Solid R,7,NA,NA,7
2008,,UT,3,rep,Solid R,7,NA,NA,7
2012,,UT,1,rep,Solid R,7,Currently Safe Republican,7,7
2012,,UT,2,rep,Solid R,7,Currently Safe Republican,7,7
2012,,UT,3,rep,Solid R,7,Currently Safe Republican,7,7
2014,,UT,1,rep,Solid R,7,Currently Safe Republican,7,7
2014,,UT,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,UT,3,rep,Solid R,7,Currently Safe Republican,7,7
2016,,UT,1,rep,Solid R,7,Currently Safe Republican,7,7
2016,,UT,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,UT,3,rep,Solid R,7,Currently Safe Republican,7,7
2018,,UT,1,rep,Solid R,7,Currently Safe Republican,7,7
2018,,UT,2,rep,Solid R,7,Currently Safe Republican,7,7
2018,,UT,3,rep,Solid R,7,Currently Safe Republican,7,7
2020,,UT,1,rep,Solid R,7,Currently Safe Republican,7,7
2020,,UT,2,rep,Solid R,7,Currently Safe Republican,7,7
2020,,UT,3,rep,Solid R,7,Currently Safe Republican,7,7
2022,,UT,1,rep,Solid R,7,Currently Safe Republican,7,7
2022,,UT,2,rep,Solid R,7,Currently Safe Republican,7,7
2022,,UT,3,rep,Solid R,7,Currently Safe Republican,7,7
2022,,UT,4,rep,Solid R,7,Currently Safe Republican,7,7
2020,,UT,4,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2018,,UT,4,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2018,,VA,10,rep,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2020,,VA,2,dem,Lean D,3,Democrat Favored,2,2.5
2020,,VA,7,dem,Lean D,3,Toss-up/Tilt Democrat,3.5,3.25
2008,,VA,5,rep,Lean R,5,NA,NA,5
2014,,VA,10,rep,Lean R,5,Lean Republican,5,5
2018,,VA,5,rep,Lean R,5,Republican Favored,6,5.5
2008,,VA,11,rep,Likely D,2,NA,NA,2
2016,,VA,4,rep,Likely D,2,Currently Safe Democrat,1,1.5
2022,,VA,10,dem,Likely D,2,Democrat Favored,2,2
2008,,VA,10,rep,Likely R,5,NA,NA,5
2012,,VA,2,rep,Likely R,5,Republican Favored,6,5.5
2016,,VA,5,rep,Likely R,5,Republican Favored,6,5.5
2008,,VA,3,dem,Solid D,1,NA,NA,1
2008,,VA,8,dem,Solid D,1,NA,NA,1
2008,,VA,9,dem,Solid D,1,NA,NA,1
2012,,VA,3,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,VA,8,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,VA,11,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,VA,3,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,VA,8,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,VA,11,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,VA,3,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,VA,8,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,VA,11,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,VA,3,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,VA,4,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,VA,8,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,VA,11,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,VA,3,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,VA,4,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,VA,8,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,VA,10,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,VA,11,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,VA,3,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,VA,4,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,VA,8,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,VA,11,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,VA,1,rep,Solid R,7,NA,NA,7
2008,,VA,4,rep,Solid R,7,NA,NA,7
2008,,VA,6,rep,Solid R,7,NA,NA,7
2008,,VA,7,rep,Solid R,7,NA,NA,7
2012,,VA,1,rep,Solid R,7,Currently Safe Republican,7,7
2012,,VA,4,rep,Solid R,7,Currently Safe Republican,7,7
2012,,VA,5,rep,Solid R,7,Currently Safe Republican,7,7
2012,,VA,6,rep,Solid R,7,Currently Safe Republican,7,7
2012,,VA,7,rep,Solid R,7,Currently Safe Republican,7,7
2012,,VA,9,rep,Solid R,7,Currently Safe Republican,7,7
2012,,VA,10,rep,Solid R,7,Currently Safe Republican,7,7
2014,,VA,1,rep,Solid R,7,Currently Safe Republican,7,7
2014,,VA,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,VA,4,rep,Solid R,7,Currently Safe Republican,7,7
2014,,VA,5,rep,Solid R,7,Currently Safe Republican,7,7
2014,,VA,6,rep,Solid R,7,Currently Safe Republican,7,7
2014,,VA,7,rep,Solid R,7,Currently Safe Republican,7,7
2014,,VA,9,rep,Solid R,7,Currently Safe Republican,7,7
2016,,VA,1,rep,Solid R,7,Currently Safe Republican,7,7
2016,,VA,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,VA,6,rep,Solid R,7,Currently Safe Republican,7,7
2016,,VA,7,rep,Solid R,7,Currently Safe Republican,7,7
2016,,VA,9,rep,Solid R,7,Currently Safe Republican,7,7
2018,,VA,1,rep,Solid R,7,Currently Safe Republican,7,7
2018,,VA,6,rep,Solid R,7,Currently Safe Republican,7,7
2018,,VA,9,rep,Solid R,7,Currently Safe Republican,7,7
2020,,VA,1,rep,Solid R,7,Currently Safe Republican,7,7
2020,,VA,6,rep,Solid R,7,Currently Safe Republican,7,7
2020,,VA,9,rep,Solid R,7,Currently Safe Republican,7,7
2022,,VA,1,rep,Solid R,7,Currently Safe Republican,7,7
2022,,VA,5,rep,Solid R,7,Currently Safe Republican,7,7
2022,,VA,6,rep,Solid R,7,Currently Safe Republican,7,7
2022,,VA,9,rep,Solid R,7,Currently Safe Republican,7,7
2022,,VA,2,dem,Tossup D,3.5,Toss-up/Tilt Republican,4.5,4
2022,,VA,7,dem,Tossup D,3.5,Toss-up/Tilt Democrat,3.5,3.5
2008,,VA,2,rep,Tossup R,4.5,NA,NA,4.5
2016,,VA,10,rep,Tossup R,4.5,Toss-up/Tilt Republican,4.5,4.5
2018,,VA,2,rep,Tossup R,4.5,Toss-up/Tilt Republican,4.5,4.5
2018,,VA,7,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2020,,VA,5,rep,Tossup R,4.5,Pure Toss-up,4,4.25
2008,,VT,0,dem,Solid D,1,NA,NA,1
2012,,VT,0,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,VT,0,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,VT,0,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,VT,0,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,VT,0,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,VT,0,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,WA,1,dem,Lean D,3,Lean Democrat,3,3
2018,,WA,8,rep,Lean D,3,Pure Toss-up,4,3.5
2018,,WA,3,rep,Lean R,5,Republican Favored,6,5.5
2018,,WA,5,rep,Lean R,5,Republican Favored,6,5.5
2020,,WA,3,rep,Lean R,5,Lean Republican,5,5
2022,,WA,3,rep,Lean R,5,Lean Republican,5,5
2014,,WA,1,dem,Likely D,2,Currently Safe Democrat,1,1.5
2020,,WA,8,dem,Likely D,2,Currently Safe Democrat,1,1.5
2008,,WA,1,dem,Solid D,1,NA,NA,1
2008,,WA,2,dem,Solid D,1,NA,NA,1
2008,,WA,3,dem,Solid D,1,NA,NA,1
2008,,WA,6,dem,Solid D,1,NA,NA,1
2008,,WA,7,dem,Solid D,1,NA,NA,1
2008,,WA,9,dem,Solid D,1,NA,NA,1
2012,,WA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,WA,6,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,WA,7,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,WA,9,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,WA,10,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,WA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,WA,6,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,WA,7,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,WA,9,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,WA,10,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,WA,1,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,WA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,WA,6,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,WA,7,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,WA,9,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,WA,10,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,WA,1,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,WA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,WA,6,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,WA,7,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,WA,9,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,WA,10,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,WA,1,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,WA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,WA,6,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,WA,7,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,WA,9,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,WA,10,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,WA,1,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,WA,2,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,WA,6,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,WA,7,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,WA,9,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,WA,10,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,WA,4,rep,Solid R,7,NA,NA,7
2008,,WA,5,rep,Solid R,7,NA,NA,7
2012,,WA,3,rep,Solid R,7,Currently Safe Republican,7,7
2012,,WA,4,rep,Solid R,7,Currently Safe Republican,7,7
2012,,WA,5,rep,Solid R,7,Currently Safe Republican,7,7
2012,,WA,8,rep,Solid R,7,Currently Safe Republican,7,7
2014,,WA,3,rep,Solid R,7,Currently Safe Republican,7,7
2014,,WA,4,rep,Solid R,7,Currently Safe Republican,7,7
2014,,WA,5,rep,Solid R,7,Currently Safe Republican,7,7
2014,,WA,8,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WA,3,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WA,4,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WA,5,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WA,8,rep,Solid R,7,Currently Safe Republican,7,7
2018,,WA,4,rep,Solid R,7,Currently Safe Republican,7,7
2020,,WA,4,rep,Solid R,7,Currently Safe Republican,7,7
2020,,WA,5,rep,Solid R,7,Currently Safe Republican,7,7
2022,,WA,4,rep,Solid R,7,Currently Safe Republican,7,7
2022,,WA,5,rep,Solid R,7,Currently Safe Republican,7,7
2022,,WA,8,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2008,,WA,8,rep,Tossup R,4.5,NA,NA,4.5
2008,,WI,8,dem,Lean D,3,NA,NA,3
2020,,WI,3,dem,Lean D,3,Currently Safe Democrat,1,2
2012,,WI,7,rep,Lean R,5,Lean Republican,5,5
2018,,WI,1,rep,Lean R,5,Lean Republican,5,5
2012,,WI,8,rep,Likely R,5,Currently Safe Republican,7,6
