,year,state,district,inc_party,is_open,description,,ie_num
578,2012,IL,12,Democrat,1,Pure Toss-up,,4
579,2012,IL,13,Republican,1,Pure Toss-up,,4
583,2012,IL,17,Republican,0,Pure Toss-up,,4
607,2012,KY,6,Democrat,0,Pure Toss-up,,4
633,2012,MI,1,Republican,0,Pure Toss-up,,4
654,2012,MN,8,Republican,0,Pure Toss-up,,4
674,2012,NV,4,,1,Pure Toss-up,,4
675,2012,NH,1,Republican,0,Pure Toss-up,,4
676,2012,NH,2,Republican,0,Pure Toss-up,,4
725,2012,NC,7,Democrat,0,Pure Toss-up,,4
770,2012,PA,12,Democrat,0,Pure Toss-up,,4
878,2014,AZ,1,Democrat,0,Pure Toss-up,,4
879,2014,AZ,2,Democrat,0,Pure Toss-up,,4
897,2014,CA,7,Democrat,0,Pure Toss-up,,4
942,2014,CA,52,Democrat,0,Pure Toss-up,,4
958,2014,FL,2,Republican,0,Pure Toss-up,,4
1011,2014,IL,10,Democrat,0,Pure Toss-up,,4
1029,2014,IA,1,Democrat,1,Pure Toss-up,,4
1031,2014,IA,3,Republican,1,Pure Toss-up,,4
1089,2014,MN,8,Democrat,0,Pure Toss-up,,4
1127,2014,NY,1,Democrat,0,Pure Toss-up,,4
1295,2014,WV,3,Democrat,0,Pure Toss-up,,4
1409,2016,FL,18,Democrat,1,Pure Toss-up,,4
1417,2016,FL,26,Republican,0,Pure Toss-up,,4
1446,2016,IL,10,Republican,0,Pure Toss-up,,4
1464,2016,IA,1,Republican,0,Pure Toss-up,,4
1485,2016,ME,2,Republican,0,Pure Toss-up,,4
1543,2016,NV,3,Republican,1,Pure Toss-up,,4
1580,2016,NY,19,Republican,1,Pure Toss-up,,4
1583,2016,NY,22,Republican,1,Pure Toss-up,,4
1636,2016,PA,8,Republican,1,Pure Toss-up,,4
1688,2016,TX,23,Republican,0,Pure Toss-up,,4
1770,2018,CA,10,Republican,0,Pure Toss-up,,4
1785,2018,CA,25,Republican,0,Pure Toss-up,,4
1799,2018,CA,39,Republican,1,Pure Toss-up,,4
1805,2018,CA,45,Republican,0,Pure Toss-up,,4
1852,2018,FL,26,Republican,0,Pure Toss-up,,4
1885,2018,IL,14,Republican,0,Pure Toss-up,,4
1901,2018,IA,3,Republican,0,Pure Toss-up,,4
1904,2018,KS,2,Republican,1,Pure Toss-up,,4
1912,2018,KY,6,Republican,0,Pure Toss-up,,4
1920,2018,ME,2,Republican,0,Pure Toss-up,,4
1952,2018,MN,1,Democrat,1,Pure Toss-up,,4
1988,2018,NJ,7,Republican,0,Pure Toss-up,,4
1995,2018,NM,2,Republican,1,Pure Toss-up,,4
2032,2018,NC,9,Republican,1,Pure Toss-up,,4
2049,2018,OH,12,Republican,0,Pure Toss-up,,4
2064,2018,PA,1,Republican,0,Pure Toss-up,,4
2132,2018,TX,32,Republican,0,Pure Toss-up,,4
2140,2018,UT,4,Republican,0,Pure Toss-up,,4
2148,2018,VA,7,Republican,0,Pure Toss-up,,4
2160,2018,WA,8,Republican,1,Pure Toss-up,,4
2188,2020,AZ,6,Republican,0,Pure Toss-up,,4
2193,2020,AR,2,Republican,0,Pure Toss-up,,4
2216,2020,CA,21,Democrat,0,Pure Toss-up,,4
2220,2020,CA,25,Republican,0,Pure Toss-up,,4
2319,2020,IL,13,Republican,0,Pure Toss-up,,4
2375,2020,MI,3,Independent,1,Pure Toss-up,,4
2393,2020,MN,7,Democrat,0,Pure Toss-up,,4
2430,2020,NM,2,Democrat,0,Pure Toss-up,,4
2433,2020,NY,2,Republican,1,Pure Toss-up,,4
2442,2020,NY,11,Democrat,0,Pure Toss-up,,4
2493,2020,OK,5,Democrat,0,Pure Toss-up,,4
2508,2020,PA,10,Republican,0,Pure Toss-up,,4
2556,2020,TX,21,Republican,0,Pure Toss-up,,4
2557,2020,TX,22,Republican,1,Pure Toss-up,,4
2581,2020,VA,5,Republican,1,Pure Toss-up,,4
2643,2022,CA,13,Democrat,1,Pure Toss-up,,4
2652,2022,CA,22,Republican,0,Pure Toss-up,,4
2695,2022,CT,5,Democrat,0,Pure Toss-up,,4
2759,2022,IL,17,Democrat,1,Pure Toss-up,,4
2822,2022,MN,2,Democrat,0,Pure Toss-up,,4
2844,2022,NE,2,Republican,0,Pure Toss-up,,4
2865,2022,NM,2,Republican,0,Pure Toss-up,,4
2883,2022,NY,17,Democrat,0,Pure Toss-up,,4
2885,2022,NY,19,Democrat,1,Pure Toss-up,,4
2888,2022,NY,22,Republican,1,Pure Toss-up,,4
2905,2022,NC,13,Republican,1,Pure Toss-up,,4
2908,2022,OH,1,Republican,0,Pure Toss-up,,4
2920,2022,OH,13,Democrat,1,Pure Toss-up,,4
2933,2022,OR,6,,1,Pure Toss-up,,4
2940,2022,PA,7,Democrat,0,Pure Toss-up,,4
2941,2022,PA,8,Democrat,0,Pure Toss-up,,4
2950,2022,PA,17,Democrat,1,Pure Toss-up,,4
2952,2022,RI,2,Democrat,1,Pure Toss-up,,4
3003,2022,TX,34,Republican,0,Pure Toss-up,,4
3031,2022,WA,8,Democrat,0,Pure Toss-up,,4
17,2010,AR,2,Democrat,1,Republican Favored,,6
76,2010,CO,4,Democrat,0,Republican Favored,,6
87,2010,FL,2,Democrat,0,Republican Favored,,6
93,2010,FL,8,Democrat,0,Republican Favored,,6
109,2010,FL,24,Democrat,0,Republican Favored,,6
138,2010,IL,11,Democrat,0,Republican Favored,,6
154,2010,IN,8,Democrat,1,Republican Favored,,6
163,2010,KS,3,Democrat,1,Republican Favored,,6
173,2010,LA,3,Democrat,1,Republican Favored,,6
241,2010,NH,1,Democrat,0,Republican Favored,,6
287,2010,NY,29,Democrat,1,Republican Favored,,6
302,2010,OH,1,Democrat,0,Republican Favored,,6
316,2010,OH,15,Democrat,0,Republican Favored,,6
332,2010,PA,3,Democrat,0,Republican Favored,,6
344,2010,PA,15,Republican,0,Republican Favored,,6
363,2010,TN,6,Democrat,1,Republican Favored,,6
365,2010,TN,8,Democrat,1,Republican Favored,,6
383,2010,TX,17,Democrat,0,Republican Favored,,6
421,2010,WA,8,Republican,0,Republican Favored,,6
511,2012,CO,3,Republican,0,Republican Favored,,6
523,2012,FL,2,Republican,0,Republican Favored,,6
537,2012,FL,16,Republican,0,Republican Favored,,6
592,2012,IN,8,Republican,0,Republican Favored,,6
679,2012,NJ,3,Republican,0,Republican Favored,,6
726,2012,NC,8,Democrat,0,Republican Favored,,6
729,2012,NC,11,Democrat,1,Republican Favored,,6
766,2012,PA,8,Republican,0,Republican Favored,,6
838,2012,VA,2,Republican,0,Republican Favored,,6
890,2014,AR,4,Republican,1,Republican Favored,,6
911,2014,CA,21,Republican,0,Republican Favored,,6
1068,2014,MI,1,Republican,0,Republican Favored,,6
1199,2014,PA,6,Republican,1,Republican Favored,,6
1346,2016,CA,21,Republican,0,Republican Favored,,6
1350,2016,CA,25,Republican,0,Republican Favored,,6
1463,2016,IN,9,Republican,1,Republican Favored,,6
1509,2016,MI,7,Republican,0,Republican Favored,,6
1519,2016,MN,3,Republican,0,Republican Favored,,6
1537,2016,MT,0,Republican,0,Republican Favored,,6
1585,2016,NY,24,Republican,0,Republican Favored,,6
1705,2016,UT,4,Republican,0,Republican Favored,,6
1711,2016,VA,5,Republican,1,Republican Favored,,6
1738,2016,WI,8,Republican,1,Republican Favored,,6
1747,2018,AK,0,Republican,0,Republican Favored,,6
1755,2018,AZ,8,Republican,0,Republican Favored,,6
1758,2018,AR,2,Republican,0,Republican Favored,,6
1764,2018,CA,4,Republican,0,Republican Favored,,6
1781,2018,CA,21,Republican,0,Republican Favored,,6
1842,2018,FL,16,Republican,0,Republican Favored,,6
1844,2018,FL,18,Republican,0,Republican Favored,,6
1891,2018,IN,2,Republican,0,Republican Favored,,6
1902,2018,IA,4,Republican,0,Republican Favored,,6
1943,2018,MI,6,Republican,0,Republican Favored,,6
1944,2018,MI,7,Republican,0,Republican Favored,,6
1972,2018,MT,0,Republican,0,Republican Favored,,6
2051,2018,OH,14,Republican,0,Republican Favored,,6
2077,2018,PA,14,Democrat,1,Republican Favored,,6
2079,2018,PA,16,Republican,0,Republican Favored,,6
2084,2018,SC,1,Republican,1,Republican Favored,,6
2121,2018,TX,21,Republican,1,Republican Favored,,6
2131,2018,TX,31,Republican,0,Republican Favored,,6
2146,2018,VA,5,Republican,1,Republican Favored,,6
2155,2018,WA,3,Republican,0,Republican Favored,,6
2157,2018,WA,5,Republican,0,Republican Favored,,6
2182,2020,AK,0,Republican,0,Republican Favored,,6
2245,2020,CA,50,Republican,0,Republican Favored,,6
2277,2020,FL,16,Republican,0,Republican Favored,,6
2279,2020,FL,18,Republican,0,Republican Favored,,6
2378,2020,MI,6,Republican,0,Republican Favored,,6
2482,2020,OH,10,Republican,0,Republican Favored,,6
2541,2020,TX,6,Republican,0,Republican Favored,,6
2560,2020,TX,25,Republican,0,Republican Favored,,6
2633,2022,CA,3,Republican,1,Republican Favored,,6
2670,2022,CA,40,Republican,0,Republican Favored,,6
2701,2022,FL,5,Democrat,1,Republican Favored,,6
2703,2022,FL,7,Democrat,1,Republican Favored,,6
2711,2022,FL,15,Republican,1,Republican Favored,,6
2723,2022,FL,27,Republican,0,Republican Favored,,6
2730,2022,GA,6,Democrat,1,Republican Favored,,6
2877,2022,NY,11,Republican,0,Republican Favored,,6
2965,2022,TN,5,Democrat,1,Republican Favored,,6
126,2010,ID,1,Democrat,0,Toss-up/Tilt Democrat,,3.5
137,2010,IL,10,Republican,1,Toss-up/Tilt Democrat,,3.5
259,2010,NY,1,Democrat,0,Toss-up/Tilt Democrat,,3.5
289,2010,NC,2,Democrat,0,Toss-up/Tilt Democrat,,3.5
294,2010,NC,7,Democrat,0,Toss-up/Tilt Democrat,,3.5
411,2010,VA,9,Democrat,0,Toss-up/Tilt Democrat,,3.5
444,2012,AZ,2,Democrat,0,Toss-up/Tilt Democrat,,3.5
451,2012,AZ,9,,1,Toss-up/Tilt Democrat,,3.5
464,2012,CA,9,Democrat,0,Toss-up/Tilt Democrat,,3.5
479,2012,CA,24,Democrat,0,Toss-up/Tilt Democrat,,3.5
560,2012,GA,12,Democrat,0,Toss-up/Tilt Democrat,,3.5
692,2012,NY,1,Democrat,0,Toss-up/Tilt Democrat,,3.5
712,2012,NY,21,Democrat,0,Toss-up/Tilt Democrat,,3.5
715,2012,NY,24,Republican,0,Toss-up/Tilt Democrat,,3.5
777,2012,RI,1,Democrat,0,Toss-up/Tilt Democrat,,3.5
1064,2014,MA,6,Democrat,1,Toss-up/Tilt Democrat,,3.5
1104,2014,NE,2,Republican,0,Toss-up/Tilt Democrat,,3.5
1110,2014,NH,1,Democrat,0,Toss-up/Tilt Democrat,,3.5
1144,2014,NY,18,Democrat,0,Toss-up/Tilt Democrat,,3.5
1150,2014,NY,24,Democrat,0,Toss-up/Tilt Democrat,,3.5
1398,2016,FL,7,Republican,0,Toss-up/Tilt Democrat,,3.5
1518,2016,MN,2,Republican,1,Toss-up/Tilt Democrat,,3.5
1539,2016,NE,2,Democrat,0,Toss-up/Tilt Democrat,,3.5
1544,2016,NV,4,Republican,0,Toss-up/Tilt Democrat,,3.5
1545,2016,NH,1,Republican,0,Toss-up/Tilt Democrat,,3.5
1551,2016,NJ,5,Republican,0,Toss-up/Tilt Democrat,,3.5
1808,2018,CA,48,Republican,0,Toss-up/Tilt Democrat,,3.5
1819,2018,CO,6,Republican,0,Toss-up/Tilt Democrat,,3.5
1877,2018,IL,6,Republican,0,Toss-up/Tilt Democrat,,3.5
1945,2018,MI,8,Republican,0,Toss-up/Tilt Democrat,,3.5
1948,2018,MI,11,Republican,1,Toss-up/Tilt Democrat,,3.5
1953,2018,MN,2,Republican,0,Toss-up/Tilt Democrat,,3.5
1954,2018,MN,3,Republican,0,Toss-up/Tilt Democrat,,3.5
1978,2018,NV,3,Democrat,1,Toss-up/Tilt Democrat,,3.5
1984,2018,NJ,3,Republican,0,Toss-up/Tilt Democrat,,3.5
2015,2018,NY,19,Republican,0,Toss-up/Tilt Democrat,,3.5
2018,2018,NY,22,Republican,0,Toss-up/Tilt Democrat,,3.5
2151,2018,VA,10,Republican,0,Toss-up/Tilt Democrat,,3.5
2287,2020,FL,26,Democrat,0,Toss-up/Tilt Democrat,,3.5
2295,2020,GA,7,Republican,1,Toss-up/Tilt Democrat,,3.5
2329,2020,IN,5,Republican,1,Toss-up/Tilt Democrat,,3.5
2387,2020,MN,1,Republican,0,Toss-up/Tilt Democrat,,3.5
2400,2020,MO,2,Republican,0,Toss-up/Tilt Democrat,,3.5
2409,2020,NE,2,Republican,0,Toss-up/Tilt Democrat,,3.5
2418,2020,NJ,2,Republican,0,Toss-up/Tilt Democrat,,3.5
2453,2020,NY,22,Democrat,0,Toss-up/Tilt Democrat,,3.5
2473,2020,OH,1,Republican,0,Toss-up/Tilt Democrat,,3.5
2558,2020,TX,23,Republican,1,Toss-up/Tilt Democrat,,3.5
2559,2020,TX,24,Republican,1,Toss-up/Tilt Democrat,,3.5
2575,2020,UT,4,Democrat,0,Toss-up/Tilt Democrat,,3.5
2583,2020,VA,7,Democrat,0,Toss-up/Tilt Democrat,,3.5
2677,2022,CA,47,Democrat,0,Toss-up/Tilt Democrat,,3.5
2679,2022,CA,49,Democrat,0,Toss-up/Tilt Democrat,,3.5
2755,2022,IL,13,Republican,1,Toss-up/Tilt Democrat,,3.5
2775,2022,KS,3,Democrat,0,Toss-up/Tilt Democrat,,3.5
2790,2022,ME,2,Democrat,0,Toss-up/Tilt Democrat,,3.5
2814,2022,MI,7,Democrat,0,Toss-up/Tilt Democrat,,3.5
2846,2022,NV,1,Democrat,0,Toss-up/Tilt Democrat,,3.5
2848,2022,NV,3,Democrat,0,Toss-up/Tilt Democrat,,3.5
2850,2022,NH,1,Democrat,0,Toss-up/Tilt Democrat,,3.5
2869,2022,NY,3,Democrat,1,Toss-up/Tilt Democrat,,3.5
2870,2022,NY,4,Democrat,1,Toss-up/Tilt Democrat,,3.5
2884,2022,NY,18,Democrat,0,Toss-up/Tilt Democrat,,3.5
2931,2022,OR,4,Democrat,1,Toss-up/Tilt Democrat,,3.5
3019,2022,VA,7,Democrat,0,Toss-up/Tilt Democrat,,3.5
1,2010,AL,2,Democrat,0,Toss-up/Tilt Republican,,4.5
12,2010,AZ,5,Democrat,0,Toss-up/Tilt Republican,,4.5
16,2010,AR,1,Democrat,1,Toss-up/Tilt Republican,,4.5
75,2010,CO,3,Democrat,0,Toss-up/Tilt Republican,,4.5
97,2010,FL,12,Republican,1,Toss-up/Tilt Republican,,4.5
141,2010,IL,14,Democrat,0,Toss-up/Tilt Republican,,4.5
144,2010,IL,17,Democrat,0,Toss-up/Tilt Republican,,4.5
155,2010,IN,9,Democrat,0,Toss-up/Tilt Republican,,4.5
198,2010,MI,1,Democrat,1,Toss-up/Tilt Republican,,4.5
221,2010,MS,1,Democrat,0,Toss-up/Tilt Republican,,4.5
240,2010,NV,3,Democrat,0,Toss-up/Tilt Republican,,4.5
245,2010,NJ,3,Democrat,0,Toss-up/Tilt Republican,,4.5
277,2010,NY,19,Democrat,0,Toss-up/Tilt Republican,,4.5
278,2010,NY,20,Democrat,0,Toss-up/Tilt Republican,,4.5
301,2010,ND,0,Democrat,0,Toss-up/Tilt Republican,,4.5
319,2010,OH,18,Democrat,0,Toss-up/Tilt Republican,,4.5
336,2010,PA,7,Democrat,1,Toss-up/Tilt Republican,,4.5
337,2010,PA,8,Democrat,0,Toss-up/Tilt Republican,,4.5
340,2010,PA,11,Democrat,0,Toss-up/Tilt Republican,,4.5
357,2010,SD,0,Democrat,0,Toss-up/Tilt Republican,,4.5
361,2010,TN,4,Democrat,0,Toss-up/Tilt Republican,,4.5
407,2010,VA,5,Democrat,0,Toss-up/Tilt Republican,,4.5
416,2010,WA,3,Democrat,1,Toss-up/Tilt Republican,,4.5
432,2010,WI,7,Democrat,1,Toss-up/Tilt Republican,,4.5
465,2012,CA,10,Republican,0,Toss-up/Tilt Republican,,4.5
491,2012,CA,36,Republican,0,Toss-up/Tilt Republican,,4.5
514,2012,CO,6,Republican,0,Toss-up/Tilt Republican,,4.5
539,2012,FL,18,Republican,0,Toss-up/Tilt Republican,,4.5
596,2012,IA,3,Democrat,0,Toss-up/Tilt Republican,,4.5
597,2012,IA,4,Republican,0,Toss-up/Tilt Republican,,4.5
709,2012,NY,18,Republican,0,Toss-up/Tilt Republican,,4.5
710,2012,NY,19,Republican,0,Toss-up/Tilt Republican,,4.5
718,2012,NY,27,Democrat,0,Toss-up/Tilt Republican,,4.5
748,2012,OH,16,Republican,0,Toss-up/Tilt Republican,,4.5
790,2012,TN,4,Republican,0,Toss-up/Tilt Republican,,4.5
818,2012,TX,23,Republican,0,Toss-up/Tilt Republican,,4.5
835,2012,UT,4,Democrat,0,Toss-up/Tilt Republican,,4.5
888,2014,AR,2,Republican,1,Toss-up/Tilt Republican,,4.5
949,2014,CO,6,Republican,0,Toss-up/Tilt Republican,,4.5
982,2014,FL,26,Democrat,0,Toss-up/Tilt Republican,,4.5
1013,2014,IL,12,Democrat,0,Toss-up/Tilt Republican,,4.5
1137,2014,NY,11,Republican,0,Toss-up/Tilt Republican,,4.5
1294,2014,WV,2,Republican,1,Toss-up/Tilt Republican,,4.5
1374,2016,CA,49,Republican,0,Toss-up/Tilt Republican,,4.5
1384,2016,CO,6,Republican,0,Toss-up/Tilt Republican,,4.5
1466,2016,IA,3,Republican,0,Toss-up/Tilt Republican,,4.5
1503,2016,MI,1,Republican,1,Toss-up/Tilt Republican,,4.5
1716,2016,VA,10,Republican,0,Toss-up/Tilt Republican,,4.5
1841,2018,FL,15,Republican,1,Toss-up/Tilt Republican,,4.5
1883,2018,IL,12,Republican,0,Toss-up/Tilt Republican,,4.5
2036,2018,NC,13,Republican,0,Toss-up/Tilt Republican,,4.5
2038,2018,OH,1,Republican,0,Toss-up/Tilt Republican,,4.5
2107,2018,TX,7,Republican,0,Toss-up/Tilt Republican,,4.5
2143,2018,VA,2,Republican,0,Toss-up/Tilt Republican,,4.5
2251,2020,CO,3,Republican,1,Toss-up/Tilt Republican,,4.5
2455,2020,NY,24,Republican,0,Toss-up/Tilt Republican,,4.5
2466,2020,NC,8,Republican,0,Toss-up/Tilt Republican,,4.5
2623,2022,AZ,6,Democrat,1,Toss-up/Tilt Republican,,4.5
2657,2022,CA,27,Republican,0,Toss-up/Tilt Republican,,4.5
2690,2022,CO,8,,1,Toss-up/Tilt Republican,,4.5
2770,2022,IA,2,Republican,0,Toss-up/Tilt Republican,,4.5
2771,2022,IA,3,Democrat,0,Toss-up/Tilt Republican,,4.5
2858,2022,NJ,7,Democrat,0,Toss-up/Tilt Republican,,4.5
2932,2022,OR,5,Democrat,1,Toss-up/Tilt Republican,,4.5
3014,2022,VA,2,Democrat,0,Toss-up/Tilt Republican,,4.5
